28.1817 0
28.1817 0
26.7726 4
26.7726 1
26.7726 0
26.7726 1
26.7726 0
26.7726 0
26.7726 0
26.7726 1
26.7726 0
26.7726 0
26.7726 0
26.7726 0
26.7726 0
26.7726 0
26.7726 0
26.7726 0
26.7726 0
26.7726 0
25.4339 3
25.4339 0
25.4339 0
25.4339 0
25.4339 0
25.4339 0
25.4339 0
25.4339 0
25.4339 0
25.4339 0
25.4339 0
24.1622 8
28.9947 0
28.9947 0
28.9947 0
28.9947 0
28.9947 1
28.9947 2
28.9947 0
28.9947 1
28.9947 0
28.9947 0
28.9947 0
28.9947 0
28.9947 0
28.9947 0
28.9947 0
28.9947 0
28.9947 0
28.9947 0
27.545 1
27.545 0
27.545 1
27.545 0
27.545 0
27.545 0
27.545 1
27.545 0
27.545 0
27.545 0
27.545 0
27.545 1
27.545 0
27.545 0
27.545 0
27.545 0
27.545 0
27.545 0
27.545 0
27.545 0
27.545 0
27.545 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 1
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 1
26.1677 0
26.1677 0
26.1677 0
26.1677 1
26.1677 0
26.1677 1
26.1677 0
26.1677 1
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
26.1677 0
24.8593 5
29.8312 1
29.8312 0
29.8312 0
29.8312 0
29.8312 0
29.8312 0
29.8312 0
29.8312 0
29.8312 0
29.8312 0
29.8312 0
28.3396 0
28.3396 0
28.3396 0
28.3396 0
28.3396 0
28.3396 0
28.3396 0
28.3396 0
28.3396 0
28.3396 0
26.9226 0
26.9226 0
26.9226 1
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 2
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 1
26.9226 0
26.9226 1
26.9226 1
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 0
26.9226 0
25.5765 5
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 1
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
30.6918 0
29.1572 2
29.1572 0
29.1572 0
29.1572 0
29.1572 0
29.1572 0
29.1572 0
29.1572 0
29.1572 0
29.1572 0
29.1572 0
27.6994 2
27.6994 0
27.6994 0
27.6994 0
27.6994 0
27.6994 0
27.6994 0
27.6994 0
27.6994 0
27.6994 0
27.6994 0
26.3144 1
26.3144 0
26.3144 1
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 1
26.3144 0
26.3144 1
26.3144 0
26.3144 0
26.3144 0
26.3144 1
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 2
26.3144 0
26.3144 0
26.3144 1
26.3144 0
26.3144 1
26.3144 0
26.3144 3
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
26.3144 0
24.9987 4
24.9987 0
24.9987 0
24.9987 0
24.9987 1
24.9987 0
24.9987 0
24.9987 0
24.9987 1
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 1
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 1
24.9987 1
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 2
24.9987 1
24.9987 0
24.9987 0
24.9987 1
24.9987 1
24.9987 0
24.9987 0
24.9987 0
24.9987 1
24.9987 0
24.9987 0
24.9987 1
24.9987 0
24.9987 1
24.9987 0
24.9987 0
24.9987 1
24.9987 1
24.9987 0
24.9987 1
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
24.9987 0
23.7487 19
28.4985 0
28.4985 0
28.4985 1
28.4985 0
28.4985 1
28.4985 0
28.4985 0
28.4985 0
28.4985 1
28.4985 1
28.4985 0
28.4985 0
28.4985 0
28.4985 0
28.4985 1
28.4985 0
28.4985 0
28.4985 0
28.4985 0
28.4985 0
28.4985 0
28.4985 0
28.4985 0
28.4985 0
28.4985 0
27.0736 2
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 2
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 2
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 0
27.0736 2
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 0
27.0736 1
27.0736 0
27.0736 1
27.0736 0
27.0736 1
27.0736 2
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 1
27.0736 1
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
27.0736 0
25.7199 6
30.8639 0
30.8639 0
30.8639 0
30.8639 0
30.8639 1
30.8639 0
30.8639 0
30.8639 1
30.8639 0
30.8639 0
30.8639 0
30.8639 0
30.8639 0
30.8639 0
30.8639 0
30.8639 0
30.8639 0
30.8639 0
29.3207 0
29.3207 0
29.3207 0
29.3207 1
29.3207 0
29.3207 0
29.3207 0
29.3207 0
29.3207 0
29.3207 0
29.3207 0
29.3207 0
29.3207 0
29.3207 0
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 1
27.8546 0
27.8546 1
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 1
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 0
27.8546 0
26.4619 1
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 1
26.4619 0
26.4619 0
26.4619 0
26.4619 1
26.4619 1
26.4619 1
26.4619 1
26.4619 0
26.4619 0
26.4619 1
26.4619 1
26.4619 0
26.4619 1
26.4619 0
26.4619 0
26.4619 1
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 0
26.4619 0
25.1388 11
30.1666 1
30.1666 0
30.1666 0
30.1666 1
30.1666 0
30.1666 0
30.1666 0
30.1666 1
30.1666 0
30.1666 0
30.1666 0
30.1666 0
30.1666 0
30.1666 0
30.1666 0
30.1666 0
30.1666 0
30.1666 0
28.6583 1
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 1
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 0
28.6583 1
